TSPAN6 avgexpression:10.996833
t1=0.247601  pval1=0.804597
t2=-2.702662  pval2=0.007209
t3=-2.234461  pval3=0.027073
TFAP2B avgexpression:1.751682
t1=0.282491  pval1=0.777743
t2=3.446482  pval2=0.000636
t3=2.457133  pval3=0.015255
TFAP2D avgexpression:1.019735
t1=-0.375479  pval1=0.707544
t2=1.762440  pval2=0.078855
t3=1.656252  pval3=0.099959
DLEC1 avgexpression:5.835048
t1=0.956480  pval1=0.339526
t2=2.513034  pval2=0.012412
t3=1.009463  pval3=0.314532
CYTH3 avgexpression:11.310709
t1=0.340137  pval1=0.733969
t2=2.861691  pval2=0.004464
t3=1.895844  pval3=0.060087
ADAM22 avgexpression:8.234884
t1=0.502517  pval1=0.615637
t2=-0.130615  pval2=0.896154
t3=-0.552156  pval3=0.581741
SYPL1 avgexpression:13.058712
t1=-2.167739  pval1=0.030889
t2=-3.169847  pval2=0.001658
t3=-0.286163  pval3=0.775185
CYB561 avgexpression:12.391176
t1=-0.969354  pval1=0.333074
t2=-2.980617  pval2=0.003075
t3=-1.507362  pval3=0.134020
SPAG9 avgexpression:12.355404
t1=-0.641397  pval1=0.521707
t2=3.880075  pval2=0.000124
t3=3.214356  pval3=0.001631
CELSR3 avgexpression:9.985372
t1=-1.927833  pval1=0.054729
t2=2.909558  pval2=0.003848
t3=3.713766  pval3=0.000296
AASS avgexpression:8.817976
t1=1.158810  pval1=0.247367
t2=2.679693  pval2=0.007712
t3=0.915972  pval3=0.361291
PLEKHG6 avgexpression:10.910627
t1=-1.037071  pval1=0.300458
t2=2.552976  pval2=0.011098
t3=3.006722  pval3=0.003142
SS18L2 avgexpression:9.805160
t1=0.056718  pval1=0.954804
t2=-1.659971  pval2=0.097803
t3=-1.422023  pval3=0.157292
MPND avgexpression:9.117409
t1=-1.052253  pval1=0.293449
t2=-1.468032  pval2=0.142981
t3=-0.146614  pval3=0.883652
MGST1 avgexpression:12.284429
t1=-1.874558  pval1=0.061731
t2=-4.415216  pval2=0.000013
t3=-1.742849  pval3=0.083604
CRY1 avgexpression:10.460704
t1=-0.987426  pval1=0.324153
t2=-0.119802  pval2=0.904708
t3=0.630583  pval3=0.529364
PGLYRP1 avgexpression:3.408537
t1=-0.341792  pval1=0.732724
t2=0.522670  pval2=0.601530
t3=0.624992  pval3=0.533016
NFIX avgexpression:13.103886
t1=0.923651  pval1=0.356339
t2=0.856990  pval2=0.392028
t3=-0.202456  pval3=0.839861
ST3GAL1 avgexpression:11.495486
t1=0.157256  pval1=0.875138
t2=4.957760  pval2=0.000001
t3=3.301933  pval3=0.001225
MMP25 avgexpression:7.417599
t1=1.788641  pval1=0.074584
t2=-1.574668  pval2=0.116224
t3=-2.530451  pval3=0.012523
IL32 avgexpression:12.857876
t1=0.672619  pval1=0.501658
t2=-4.405672  pval2=0.000014
t3=-3.750088  pval3=0.000260
PKD1 avgexpression:12.036119
t1=1.297469  pval1=0.195371
t2=2.665695  pval2=0.008034
t3=1.008773  pval3=0.314862
MAPK8IP2 avgexpression:8.506557
t1=-0.383459  pval1=0.701625
t2=2.104198  pval2=0.036064
t3=1.666482  pval3=0.097902
MED24 avgexpression:12.644755
t1=-1.061434  pval1=0.289264
t2=1.441974  pval2=0.150191
t3=2.042787  pval3=0.042991
RHOBTB2 avgexpression:10.010735
t1=2.058917  pval1=0.040282
t2=3.423390  pval2=0.000691
t3=0.724122  pval3=0.470225
HEATR5B avgexpression:11.176941
t1=-0.461225  pval1=0.644939
t2=-1.977673  pval2=0.048739
t3=-1.082998  pval3=0.280712
SEC62 avgexpression:13.680659
t1=2.777825  pval1=0.005784
t2=3.724681  pval2=0.000227
t3=0.311598  pval3=0.755820
RPS20 avgexpression:15.554743
t1=-0.426780  pval1=0.669816
t2=-2.348165  pval2=0.019414
t3=-1.428763  pval3=0.155348
CSDE1 avgexpression:14.615573
t1=1.428013  pval1=0.154228
t2=-1.614905  pval2=0.107220
t3=-2.473629  pval3=0.014598
UBE3C avgexpression:12.693834
t1=-2.083524  pval1=0.037968
t2=-6.016747  pval2=0.000000
t3=-2.517533  pval3=0.012970
REV3L avgexpression:11.083129
t1=0.969386  pval1=0.333058
t2=1.545211  pval2=0.123186
t3=0.303675  pval3=0.761836
TENM1 avgexpression:5.809451
t1=1.630343  pval1=0.103977
t2=6.150156  pval2=0.000000
t3=3.054505  pval3=0.002710
PAX7 avgexpression:1.314520
t1=-1.116568  pval1=0.264987
t2=2.847212  pval2=0.004667
t3=3.059155  pval3=0.002671
MASP2 avgexpression:6.233690
t1=1.467913  pval1=0.143075
t2=1.672220  pval2=0.095362
t3=-0.020004  pval3=0.984070
IYD avgexpression:9.486305
t1=-0.147436  pval1=0.882877
t2=-0.305511  pval2=0.760156
t3=-0.088378  pval3=0.929705
FAM76A avgexpression:9.598642
t1=1.065877  pval1=0.287254
t2=1.209861  pval2=0.227137
t3=-0.050538  pval3=0.959768
TRAF3IP3 avgexpression:8.040685
t1=3.539397  pval1=0.000458
t2=0.210449  pval2=0.833438
t3=-3.496671  pval3=0.000635
POMT2 avgexpression:10.024411
t1=-3.481624  pval1=0.000565
t2=0.586249  pval2=0.558081
t3=3.538118  pval3=0.000551
VTA1 avgexpression:11.826727
t1=-2.615076  pval1=0.009328
t2=-4.972889  pval2=0.000001
t3=-1.474208  pval3=0.142720
MLXIPL avgexpression:9.144759
t1=-1.753093  pval1=0.080509
t2=0.060079  pval2=0.952126
t3=1.590553  pval3=0.114015
BAZ1B avgexpression:13.067967
t1=-2.968584  pval1=0.003209
t2=-1.521614  pval2=0.128996
t3=1.541245  pval3=0.125564
RANBP9 avgexpression:11.520380
t1=-0.337298  pval1=0.736105
t2=0.461123  pval2=0.644993
t3=0.599881  pval3=0.549577
ETV7 avgexpression:9.712770
t1=-0.139198  pval1=0.889378
t2=-3.849764  pval2=0.000140
t3=-2.591155  pval3=0.010601
SPRTN avgexpression:9.731008
t1=-2.716974  pval1=0.006934
t2=2.699415  pval2=0.007278
t3=4.125060  pval3=0.000064
EEF1AKNMT avgexpression:11.060786
t1=-2.507059  pval1=0.012651
t2=-0.596717  pval2=0.551077
t3=2.034484  pval3=0.043832
DYRK4 avgexpression:9.631327
t1=-0.023199  pval1=0.981506
t2=-4.697753  pval2=0.000004
t3=-3.954224  pval3=0.000123
ZNF207 avgexpression:13.173007
t1=-1.749268  pval1=0.081169
t2=-0.003441  pval2=0.997256
t3=1.560679  pval3=0.120907
UQCRC1 avgexpression:13.480137
t1=-1.556959  pval1=0.120433
t2=-7.048371  pval2=0.000000
t3=-3.812878  pval3=0.000207
STARD3NL avgexpression:10.564333
t1=-0.387198  pval1=0.698857
t2=5.928626  pval2=0.000000
t3=3.479368  pval3=0.000674
CD9 avgexpression:13.652820
t1=-0.301160  pval1=0.763481
t2=-0.951533  pval2=0.341981
t3=-0.422859  pval3=0.673061
HHATL avgexpression:0.828697
t1=-0.765576  pval1=0.444472
t2=0.458524  pval2=0.646857
t3=0.931034  pval3=0.353474
NCAPD2 avgexpression:12.931606
t1=-2.802653  pval1=0.005366
t2=-3.082413  pval2=0.002214
t3=0.239580  pval3=0.811014
IFFO1 avgexpression:8.722006
t1=3.474746  pval1=0.000579
t2=3.627597  pval2=0.000328
t3=-0.387353  pval3=0.699096
GIPR avgexpression:6.810597
t1=0.266095  pval1=0.790331
t2=1.311237  pval2=0.190625
t3=0.784825  pval3=0.433911
PHF7 avgexpression:7.751760
t1=0.391869  pval1=0.695407
t2=-4.253312  pval2=0.000027
t3=-3.360090  pval3=0.001010
SEMA3G avgexpression:8.937055
t1=3.127175  pval1=0.001921
t2=4.432017  pval2=0.000012
t3=0.318715  pval3=0.750428
NISCH avgexpression:12.076586
t1=2.339802  pval1=0.019886
t2=1.322572  pval2=0.186829
t3=-1.109548  pval3=0.269137
STAB1 avgexpression:11.634803
t1=3.131948  pval1=0.001891
t2=3.178523  pval2=0.001610
t3=-0.385593  pval3=0.700396
FUZ avgexpression:8.022238
t1=1.834715  pval1=0.067443
t2=9.531157  pval2=0.000000
t3=4.506116  pval3=0.000014
SLC6A13 avgexpression:2.542543
t1=0.568816  pval1=0.569865
t2=3.324834  pval2=0.000977
t3=2.135834  pval3=0.034471
IDS avgexpression:9.789272
t1=-0.345047  pval1=0.730278
t2=4.151096  pval2=0.000041
t3=3.384155  pval3=0.000931
PRSS3 avgexpression:11.040623
t1=-1.397102  pval1=0.163316
t2=-3.164479  pval2=0.001688
t3=-1.014076  pval3=0.312334
ZNF200 avgexpression:9.203502
t1=-0.838185  pval1=0.402530
t2=-1.085378  pval2=0.278491
t3=-0.044408  pval3=0.964644
CD4 avgexpression:11.433921
t1=2.973274  pval1=0.003162
t2=0.045514  pval2=0.963723
t3=-2.594822  pval3=0.010494
LRRC23 avgexpression:7.997301
t1=0.175218  pval1=0.861015
t2=4.093991  pval2=0.000053
t3=2.752057  pval3=0.006724
BTK avgexpression:8.217818
t1=3.361350  pval1=0.000866
t2=0.642666  pval2=0.520856
t3=-2.816704  pval3=0.005569
HFE avgexpression:9.463504
t1=1.391779  pval1=0.164921
t2=-2.836788  pval2=0.004818
t3=-2.864991  pval3=0.004828
SCMH1 avgexpression:11.145580
t1=1.094072  pval1=0.274716
t2=3.985882  pval2=0.000082
t3=2.174277  pval3=0.031402
FYN avgexpression:11.176631
t1=3.822197  pval1=0.000158
t2=5.313119  pval2=0.000000
t3=0.481022  pval3=0.631268
HIVEP2 avgexpression:11.519889
t1=-0.150867  pval1=0.880172
t2=2.503418  pval2=0.012748
t3=1.866224  pval3=0.064148
FMO1 avgexpression:6.995468
t1=1.632393  pval1=0.103545
t2=-0.850823  pval2=0.395441
t3=-2.402254  pval3=0.017635
ELOA avgexpression:11.693585
t1=-2.261709  pval1=0.024362
t2=-1.057412  pval2=0.291042
t3=1.091548  pval3=0.276948
LYPLA2 avgexpression:12.054507
t1=-2.339256  pval1=0.019915
t2=-1.498592  pval2=0.134868
t3=1.073661  pval3=0.284862
CLCN6 avgexpression:10.199606
t1=0.997573  pval1=0.319213
t2=4.839587  pval2=0.000002
t3=2.794718  pval3=0.005940
MRC2 avgexpression:12.023786
t1=1.370295  pval1=0.171521
t2=1.603531  pval2=0.109707
t3=-0.041793  pval3=0.966725
NME1-NME2 avgexpression:0.000000
t1=nan  pval1=nan
t2=nan  pval2=nan
t3=nan  pval3=nan
SLC6A7 avgexpression:4.516898
t1=-0.731036  pval1=0.465273
t2=-0.469905  pval2=0.638712
t3=0.251623  pval3=0.801710
TSPAN9 avgexpression:10.818583
t1=1.042778  pval1=0.297810
t2=3.339720  pval2=0.000928
t3=1.691505  pval3=0.093014
BTBD7 avgexpression:11.433667
t1=-1.645784  pval1=0.100755
t2=-1.441064  pval2=0.150448
t3=0.368406  pval3=0.713139
APBA3 avgexpression:10.048644
t1=-0.130749  pval1=0.896053
t2=1.540028  pval2=0.124444
t3=1.203195  pval3=0.230976
MKS1 avgexpression:9.347482
t1=-0.949907  pval1=0.342851
t2=-2.004881  pval2=0.045735
t3=-0.636793  pval3=0.525322
ABHD5 avgexpression:10.512979
t1=0.723312  pval1=0.469998
t2=-2.009828  pval2=0.045206
t3=-2.248877  pval3=0.026116
ANOS1 avgexpression:9.017120
t1=0.608288  pval1=0.543413
t2=-1.209876  pval2=0.227132
t3=-1.387313  pval3=0.167599
AKAP8L avgexpression:10.249083
t1=-0.476449  pval1=0.634068
t2=4.377588  pval2=0.000016
t3=3.671264  pval3=0.000345
MBTD1 avgexpression:10.676773
t1=0.344214  pval1=0.730903
t2=2.500693  pval2=0.012845
t3=1.795396  pval3=0.074795
UTP18 avgexpression:10.796778
t1=-1.818515  pval1=0.069886
t2=-1.343163  pval2=0.180077
t3=0.779634  pval3=0.436951
RNF216 avgexpression:11.852803
t1=-0.742484  pval1=0.458319
t2=1.361546  pval2=0.174205
t3=1.718781  pval3=0.087913
TTC19 avgexpression:11.371160
t1=0.436263  pval1=0.662929
t2=-7.461600  pval2=0.000000
t3=-5.475918  pval3=0.000000
PTBP1 avgexpression:14.566723
t1=-3.486525  pval1=0.000555
t2=-2.981231  pval2=0.003069
t3=0.860846  pval3=0.390827
DPF1 avgexpression:5.874814
t1=-0.311283  pval1=0.755781
t2=1.338180  pval2=0.181694
t3=1.326304  pval3=0.186946
SYT7 avgexpression:9.149287
t1=-1.205207  pval1=0.228982
t2=4.436209  pval2=0.000012
t3=4.769903  pval3=0.000005
LARS2 avgexpression:10.720521
t1=-1.227771  pval1=0.220403
t2=-5.577802  pval2=0.000000
t3=-2.801232  pval3=0.005828
PIK3C2A avgexpression:12.574912
t1=0.861742  pval1=0.389452
t2=3.024515  pval2=0.002672
t3=1.384106  pval3=0.168577
PLAUR avgexpression:12.011664
t1=-1.124662  pval1=0.261545
t2=-4.676002  pval2=0.000004
t3=-2.556342  pval3=0.011668
ANLN avgexpression:11.766073
t1=-2.390065  pval1=0.017403
t2=-3.595732  pval2=0.000369
t3=-0.436588  pval3=0.663098
WIZ avgexpression:12.476865
t1=-1.230572  pval1=0.219354
t2=2.808334  pval2=0.005255
t3=3.031202  pval3=0.002913
RABGAP1 avgexpression:11.780926
t1=0.492258  pval1=0.622862
t2=2.064372  pval2=0.039708
t3=1.047434  pval3=0.296744
DCN avgexpression:13.924334
t1=2.815367  pval1=0.005163
t2=2.777344  pval2=0.005771
t3=-0.375798  pval3=0.707649
QPCTL avgexpression:9.354877
t1=-1.537257  pval1=0.125183
t2=-2.243569  pval2=0.025476
t3=-0.357239  pval3=0.721463
PPP5C avgexpression:11.812696
t1=-3.626909  pval1=0.000332
t2=-0.526892  pval2=0.598598
t3=2.760482  pval3=0.006562
CEP68 avgexpression:10.585390
t1=1.873747  pval1=0.061844
t2=5.317391  pval2=0.000000
t3=2.429113  pval3=0.016432
MAP4K3 avgexpression:11.491231
t1=-0.055960  pval1=0.955408
t2=1.370305  pval2=0.171458
t3=1.127515  pval3=0.261496
ZBTB32 avgexpression:5.727941
t1=2.410783  pval1=0.016461
t2=0.104889  pval2=0.916523
t3=-2.011004  pval3=0.046287
TYROBP avgexpression:11.565946
t1=1.914173  pval1=0.056457
t2=-0.635485  pval2=0.525521
t3=-2.116258  pval3=0.036131
TMEM159 avgexpression:10.335792
t1=-0.137582  pval1=0.890654
t2=-3.044941  pval2=0.002501
t3=-2.207069  pval3=0.028974
GABRA3 avgexpression:4.152124
t1=0.666304  pval1=0.505680
t2=4.482219  pval2=0.000010
t3=2.963409  pval3=0.003589
BRCA1 avgexpression:10.642245
t1=-1.855301  pval1=0.064439
t2=-1.196106  pval2=0.232454
t3=0.856869  pval3=0.393014
ERCC1 avgexpression:11.045117
t1=-1.848608  pval1=0.065403
t2=2.315374  pval2=0.021162
t3=3.108309  pval3=0.002289
CD22 avgexpression:7.764378
t1=3.458459  pval1=0.000614
t2=2.962283  pval2=0.003259
t3=-0.792510  pval3=0.429434
SEMA3B avgexpression:11.237049
t1=1.889075  pval1=0.059753
t2=-0.606510  pval2=0.544564
t3=-2.088357  pval3=0.038617
MBTPS2 avgexpression:10.675780
t1=-0.608336  pval1=0.543381
t2=1.575973  pval2=0.115923
t3=1.696323  pval3=0.092096
PRICKLE3 avgexpression:10.290888
t1=-2.318305  pval1=0.021040
t2=-2.294048  pval2=0.022371
t3=0.334009  pval3=0.738884
LTF avgexpression:9.720437
t1=3.178418  pval1=0.001620
t2=1.757705  pval2=0.079660
t3=-1.265032  pval3=0.208007
EXTL3 avgexpression:11.669462
t1=-1.448508  pval1=0.148419
t2=0.514809  pval2=0.607007
t3=1.680127  pval3=0.095211
NR1H4 avgexpression:4.700536
t1=0.712165  pval1=0.476863
t2=5.289505  pval2=0.000000
t3=3.316337  pval3=0.001168
ELOVL5 avgexpression:11.253698
t1=1.714656  pval1=0.087341
t2=3.241202  pval2=0.001303
t3=0.798192  pval3=0.426141
ALOX5 avgexpression:10.416681
t1=0.855441  pval1=0.392924
t2=0.537851  pval2=0.591017
t3=-0.319539  pval3=0.749805
KDM5D avgexpression:7.171989
t1=1.189710  pval1=0.235010
t2=4.280675  pval2=0.000024
t3=2.165251  pval3=0.032100
CALCOCO1 avgexpression:11.762207
t1=1.176101  pval1=0.240397
t2=2.585703  pval2=0.010116
t3=0.855249  pval3=0.393907
UBR7 avgexpression:10.920479
t1=-0.781626  pval1=0.434991
t2=-6.442513  pval2=0.000000
t3=-3.817956  pval3=0.000203
MAP4K5 avgexpression:11.145813
t1=-0.431871  pval1=0.666115
t2=-0.726236  pval2=0.468173
t3=-0.125009  pval3=0.900700
EHD3 avgexpression:9.503623
t1=2.044553  pval1=0.041687
t2=4.975603  pval2=0.000001
t3=1.933965  pval3=0.055179
PSMC4 avgexpression:12.606139
t1=-0.832815  pval1=0.405548
t2=0.031310  pval2=0.975040
t3=0.816261  pval3=0.415768
MAN2B2 avgexpression:12.207941
t1=1.376368  pval1=0.169635
t2=-0.954774  pval2=0.340342
t3=-1.899014  pval3=0.059665
SLC7A14 avgexpression:3.110705
t1=0.915877  pval1=0.360396
t2=3.545517  pval2=0.000444
t3=1.987185  pval3=0.048896
CLDN11 avgexpression:6.808546
t1=3.648795  pval1=0.000306
t2=9.095659  pval2=0.000000
t3=3.408230  pval3=0.000859
SLC25A39 avgexpression:13.330391
t1=-2.910081  pval1=0.003857
t2=-2.618184  pval2=0.009218
t3=0.659126  pval3=0.510921
MVP avgexpression:13.851260
t1=0.133578  pval1=0.893817
t2=-0.882577  pval2=0.378062
t3=-0.755840  pval3=0.451043
NUB1 avgexpression:12.164813
t1=-0.362176  pval1=0.717451
t2=-6.596561  pval2=0.000000
t3=-4.343206  pval3=0.000027
PGM3 avgexpression:11.250882
t1=-0.653591  pval1=0.513828
t2=-6.231925  pval2=0.000000
t3=-4.168285  pval3=0.000054
RWDD2A avgexpression:8.776767
t1=1.825860  pval1=0.068769
t2=-5.061539  pval2=0.000001
t3=-4.506781  pval3=0.000014
CLK1 avgexpression:11.716754
t1=2.376187  pval1=0.018059
t2=1.065572  pval2=0.287341
t3=-1.305022  pval3=0.194073
POLR3B avgexpression:9.708478
t1=-2.102868  pval1=0.036230
t2=-4.160668  pval2=0.000040
t3=-1.054314  pval3=0.293595
ANGEL1 avgexpression:10.934736
t1=-2.445105  pval1=0.015000
t2=1.688068  pval2=0.092276
t3=3.126634  pval3=0.002160
RNF14 avgexpression:10.853875
t1=1.242414  pval1=0.214961
t2=0.159295  pval2=0.873527
t3=-1.054562  pval3=0.293482
DNASE1L1 avgexpression:9.213729
t1=-2.510113  pval1=0.012544
t2=0.986527  pval2=0.324547
t3=2.536127  pval3=0.012331
DDX11 avgexpression:10.686372
t1=-1.946816  pval1=0.052400
t2=-1.103831  pval2=0.270414
t3=0.918644  pval3=0.359896
HEBP1 avgexpression:10.745815
t1=-0.979799  pval1=0.327899
t2=-1.193045  pval2=0.233648
t3=-0.050933  pval3=0.959453
GPRC5A avgexpression:14.661739
t1=-0.371561  pval1=0.710457
t2=-5.589344  pval2=0.000000
t3=-3.813520  pval3=0.000206
MAMLD1 avgexpression:8.435293
t1=2.065093  pval1=0.039690
t2=2.471602  pval2=0.013919
t3=0.056814  pval3=0.954776
CD6 avgexpression:9.239619
t1=2.794841  pval1=0.005494
t2=0.384831  pval2=0.700593
t3=-2.335854  pval3=0.020950
TACC3 avgexpression:11.736789
t1=-1.693801  pval1=0.091241
t2=-2.984761  pval2=0.003035
t3=-0.678382  pval3=0.498674
UFL1 avgexpression:11.783315
t1=-0.126031  pval1=0.899784
t2=-3.641696  pval2=0.000311
t3=-2.290101  pval3=0.023543
POLA2 avgexpression:8.079297
t1=0.442880  pval1=0.658141
t2=-0.931306  pval2=0.352328
t3=-1.044408  pval3=0.298136
ZC3H3 avgexpression:11.663264
t1=-1.329348  pval1=0.184646
t2=0.939045  pval2=0.348346
t3=1.859833  pval3=0.065054
CAPN1 avgexpression:14.087699
t1=-2.703704  pval1=0.007210
t2=-2.523097  pval2=0.012069
t3=0.581235  pval3=0.562037
ACP3 avgexpression:8.325312
t1=0.003047  pval1=0.997571
t2=2.459321  pval2=0.014396
t3=1.702850  pval3=0.090864
MDH1 avgexpression:12.511521
t1=-0.913446  pval1=0.361671
t2=-5.740285  pval2=0.000000
t3=-3.403958  pval3=0.000871
SLC30A9 avgexpression:11.883600
t1=-0.668120  pval1=0.504521
t2=-6.581269  pval2=0.000000
t3=-4.291941  pval3=0.000033
MTMR11 avgexpression:11.504894
t1=-2.446680  pval1=0.014936
t2=1.788863  pval2=0.074489
t3=3.076172  pval3=0.002532
COX15 avgexpression:10.846265
t1=1.101191  pval1=0.271611
t2=-6.443970  pval2=0.000000
t3=-5.841859  pval3=0.000000
CCDC88C avgexpression:11.963314
t1=-0.386383  pval1=0.699460
t2=-3.328368  pval2=0.000965
t3=-2.475934  pval3=0.014508
YAF2 avgexpression:9.974504
t1=0.226087  pval1=0.821273
t2=0.109277  pval2=0.913045
t3=-0.148170  pval3=0.882426
ZMYND11 avgexpression:12.241403
t1=1.082218  pval1=0.279941
t2=-0.359149  pval2=0.719697
t3=-1.235307  pval3=0.218830
WAS avgexpression:9.553838
t1=3.621489  pval1=0.000339
t2=0.222624  pval2=0.823956
t3=-3.232265  pval3=0.001539
DPEP1 avgexpression:7.886341
t1=0.058475  pval1=0.953405
t2=3.192057  pval2=0.001539
t3=2.044665  pval3=0.042803
BID avgexpression:11.119092
t1=-2.028086  pval1=0.043350
t2=-3.296213  pval2=0.001079
t3=-0.576450  pval3=0.565257
MATR3 avgexpression:7.646511
t1=1.920260  pval1=0.055682
t2=0.739021  pval2=0.460383
t3=-1.136874  pval3=0.257575
NPC1L1 avgexpression:8.519844
t1=0.315959  pval1=0.752232
t2=3.196501  pval2=0.001516
t3=1.948557  pval3=0.053392
XYLT2 avgexpression:11.156810
t1=-0.117937  pval1=0.906189
t2=3.653659  pval2=0.000298
t3=2.410612  pval3=0.017252
RGPD5 avgexpression:3.344556
t1=0.636149  pval1=0.525117
t2=3.053778  pval2=0.002430
t3=1.648737  pval3=0.101493
STMN4 avgexpression:1.857138
t1=1.372135  pval1=0.170948
t2=1.806544  pval2=0.071680
t3=0.143362  pval3=0.886215
NUDCD3 avgexpression:12.292969
t1=-1.406041  pval1=0.160647
t2=4.218154  pval2=0.000031
t3=4.219447  pval3=0.000044
ISL1 avgexpression:7.513260
t1=1.901973  pval1=0.058040
t2=1.507312  pval2=0.132620
t3=-0.618138  pval3=0.537511
CHDH avgexpression:11.159121
t1=-0.482094  pval1=0.630057
t2=-1.925446  pval2=0.054972
t3=-0.963271  pval3=0.337109
IL20RA avgexpression:9.493325
t1=-0.634238  pval1=0.526363
t2=-4.861616  pval2=0.000002
t3=-3.107900  pval3=0.002292
CLCA1 avgexpression:4.474315
t1=1.721638  pval1=0.086067
t2=1.633989  pval2=0.103148
t3=-0.245463  pval3=0.806465
CLCA4 avgexpression:3.856089
t1=-0.598644  pval1=0.549819
t2=1.226751  pval2=0.220729
t3=1.575556  pval3=0.117435
GLT8D1 avgexpression:11.072249
t1=2.067985  pval1=0.039416
t2=-0.745496  pval2=0.456465
t3=-2.236647  pval3=0.026926
ATP2C1 avgexpression:12.717661
t1=-0.549207  pval1=0.583233
t2=-0.496148  pval2=0.620097
t3=0.134275  pval3=0.893382
IGF1 avgexpression:6.573108
t1=3.418465  pval1=0.000708
t2=4.646601  pval2=0.000005
t3=0.559867  pval3=0.576485
SLC38A5 avgexpression:9.309069
t1=-0.600735  pval1=0.548426
t2=-0.056090  pval2=0.955301
t3=0.424783  pval3=0.671662
RALBP1 avgexpression:12.622092
t1=-1.432347  pval1=0.152985
t2=-2.493627  pval2=0.013099
t3=-0.558394  pval3=0.577487
RUFY3 avgexpression:10.656181
t1=2.252843  pval1=0.024922
t2=1.905210  pval2=0.057561
t3=-0.534916  pval3=0.593575
CNTN1 avgexpression:7.157786
t1=1.323191  pval1=0.186682
t2=2.686200  pval2=0.007567
t3=0.846447  pval3=0.398780
SLC11A1 avgexpression:9.113600
t1=-0.761350  pval1=0.446988
t2=-2.712214  pval2=0.007009
t3=-1.376163  pval3=0.171016
WWTR1 avgexpression:12.157697
t1=1.362233  pval1=0.174048
t2=4.173152  pval2=0.000038
t3=1.873811  pval3=0.063087
AGPS avgexpression:11.914269
t1=-1.543332  pval1=0.123703
t2=-1.750382  pval2=0.080916
t3=-0.002967  pval3=0.997637
CXorf56 avgexpression:9.854066
t1=-0.221013  pval1=0.825218
t2=3.704196  pval2=0.000246
t3=2.834747  pval3=0.005281
ATP1A2 avgexpression:6.888719
t1=1.883559  pval1=0.060498
t2=3.804555  pval2=0.000167
t3=1.314186  pval3=0.190980
TTC27 avgexpression:10.032301
t1=-3.028401  pval1=0.002651
t2=-4.335136  pval2=0.000019
t3=-0.553728  pval3=0.580668
ZNF582 avgexpression:5.092665
t1=2.778634  pval1=0.005769
t2=5.576848  pval2=0.000000
t3=1.602122  pval3=0.111432
VSIG2 avgexpression:10.153529
t1=1.873592  pval1=0.061865
t2=2.171222  pval2=0.030576
t3=0.088756  pval3=0.929406
PHLDB1 avgexpression:11.440497
t1=2.009984  pval1=0.045242
t2=3.459188  pval2=0.000608
t3=0.749791  pval3=0.454667
MARCO avgexpression:6.205913
t1=0.219802  pval1=0.826161
t2=-3.165292  pval2=0.001683
t3=-2.403562  pval3=0.017574
CYP24A1 avgexpression:4.057336
t1=0.605753  pval1=0.545093
t2=4.938871  pval2=0.000001
t3=3.162077  pval3=0.001929
PRDM11 avgexpression:9.751835
t1=1.127621  pval1=0.260294
t2=8.387575  pval2=0.000000
t3=4.957499  pval3=0.000002
SYT13 avgexpression:10.390898
t1=0.616651  pval1=0.537888
t2=8.389450  pval2=0.000000
t3=4.847547  pval3=0.000003
SNAI2 avgexpression:9.222585
t1=0.831192  pval1=0.406463
